52015012810093969ERCE                       263328757S000006D01P0PPAGMH501
52015012810093969ERCE                       262976893M      M01E7JKAFL6M00
52015012810093969ERCE                       263213067M      M02PBYZAHWGN00
52015012810093969ERCE                       260482161M      D01PKJKAHWGR00
52015012810093969ERCE                       260482161M      D01PKJKAHWGU00
52015012810093969ERCE                       263327131D000003D01PSPPAGMSG00
52015012810093969ERCE                       262976887M      M01PAAAAHWPB00
52015012810093969ERCE                       261776118M      M01PHFFAHWJ800
52015012810093969ERCE                       261776118M      M04PHFFAHWJ800
52015012810093969ERCE                       261776118M      M02PHYZAHWKD00
52015012810093969ERCE                       261776118M      M05PHYZAHWKD00
52015012810093969ERCE                       181250737M      D01PJPPAHWKB00
52015012810093969ERCE                       263212638M      M01PMJKAHWJ400
52015012810093969ERCE                       263212638M      M04PMJKAHWJ400
52015012810093969ERCE                       263212638M      M07PMJKAHWJ400
52015012810093969ERCE                       263212638M      M10PMJKAHWJ400
52015012810093969ERCE                       263212638M      M13PMJKAHWJ400
52015012810093969ERCE                       261776118M      M03PNYZAGMWH00
52015012810093969ERCE                       261776118M      M06PNYZAGMWH00
52015012810093969ERCE                       261776118M      M09PNYZAGMWH00
52015012810093969ERCE                       263327033M      D01PNYZAGMWJ01
52015012810093969ERCE                       263327029M      D02PPFFAGMWD00
52015012810093969ERCE                       263187683M      M01PQ34AGMWG00
52015012810093969ERCE                       263212640M      M02PRFFAGMVY00
52015012810093969ERCE                       263212640M      M05PRFFAGMVY00
52015012810093969ERCE                       263212640M      M08PRFFAGMVY00
52015012810093969ERCE                       263212640M      M11PRFFAGMVY00
52015012810093969ERCE                       263212640M      M14PRFFAGMVY00
52015012810093969ERCE                       261776118M      M01PTAAAGMWB00
52015012810093969ERCE                       261776118M      M02PTAAAGMWB01
52015012810093969ERCE                       263212636M      M03PTJKAGMVX00
52015012810093969ERCE                       263212636M      M06PTJKAGMVX00
52015012810093969ERCE                       263212636M      M09PTJKAGMVX00
52015012810093969ERCE                       263212636M      M12PTJKAGMVX00
52015012810093969ERCE                       263189842M      M02PTJKAGMVZ00
52015012810093969ERCE                       263189842M      M05PTJKAGMVZ00
52015012810093969ERCE                       260553563M      M01PKTVAHV9100
52015012810093969ERCE                       260538766M      M02PMJKAHV9600
52015012810093969ERCE                       181250731H000002D01PSPPAGMMW00
52015012810093969ERCE                       260553556M      M01PTAAAGMMZ00
52015012810093969ERCE                       261938956M      M02PTAAAGMM500
52015012810093969ERCE                       261938956M      M05PTAAAGMM500
52015012810093969ERCE                       261652766M      M01PTTVAGMMY00
52015012810093969ERCE                       260553556M      M01PWYZAGMMW00
52015012810093969ERCE                       261652766M      M01PZJKAGMMT00
52015012810093969ERCE                       261652766M      M01PZ34AGMMN00
52015012810093969ERCE                       260553556M      M01P2YZAGMCG00
52015012810093969ERCE                       181250740S000003D01P4FFAGMLG00
52015012810093969ERCE                       261776118M      M02P4FFAGMLS00
52015012810093969ERCE                       181239519M      M02EBFFAF3PX00
52015012810093969ERCE                       181250731H000002D03P4YZAGMBW00
52015012810093969ERCE                       261652766M      M01EVTVAFNAY00
52015012810093969ERCE                       261652766M      M01PM34AHV9400
52015012810093969ERCE                       261652766M      M01PX34AGMMW00
52015012810093969ERCE                       260200137M      M02P4YZAGMCR00
52015012810093969ERCE                       260086197M      M01EBPPAGQR300
52015012810093969ERCE                       181250731H000002D02ECAAAGQR400
52015012810093969ERCE                       181250731H000002D01ECTVAGQR600
52015012810093969ERCE                       181250731H000002D01EDFFAGQR400
52015012810093969ERCE                       263327131M      D01PT34AGMQQ00
52015012810093969ERCE                       261432987M      M01PXTVAGMQN00
52015012810093969ERCE                       181250735W000002D01PX34AGMQQ00
52015012810093969ERCE                       261529447M      D01P1JKAGMGP00
52015012810093969ERCE                       181250495M      D01P2FFAGMGD00
52015012810093969ERCE                       181250735W000002D01P3TVAGMGC00
52015012810093969ERCE                       261093708M      M01P334AGMGC00
52015012810093969ERCE                       181250735W000002D01P4YZAGMF800
52015012810093969ERCE                       181250731H000002D01EDYZAGQWK00
52015012810093969ERCE                       181250740M      D02EFFFAGQWF00
52015012810093969ERCE                       181250740M      D05EFFFAGQWF00
52015012810093969ERCE                       181250733M      D01EHFFAGQWH00
52015012810093969ERCE                       263327132M      D01EQAAAFNFA01
52015012810093969ERCE                       181250731H000002D01ET34AFND800
52015012810093969ERCE                       181250731H000002D01PDFFAHWDY00
52015012810093969ERCE                       261632361M      M02PHFFAHWD000
52015012810093969ERCE                       261632932M      M02PJAAAHWD200
52015012810093969ERCE                       261092761M      D01PVAAAGMQZ00
52015012810093969ERCE                       263328754M      D01PZ34AGMQJ00
52015012810093969ERCE                       261830745M      M01EHFFAGQZT00
52015012810093969ERCE                       263189835M      M01E7JKAFL5300
52015012810093969ERCE                       181250731H000002D02E8PPAFL6Z00
52015012810093969ERCE                       263189835M      M01E9JJAFL5300
52015012810093969ERCE                       263327129M      D01PAJKAHWHB00
52015012810093969ERCE                       261650496M      M01EC34AGQDC00
52015012810093969ERCE                       181250730M      D01EKAAAGQDC00
52015012810093969ERCE                       261772414M      M02EK34AF3NR00
52015012810093969ERCE                       263212638M      M03ESPPAFM3K00
52015012810093969ERCE                       263212638M      M06ESPPAFM3K00
52015012810093969ERCE                       263212638M      M09ESPPAFM3K00
52015012810093969ERCE                       263212638M      M12ESPPAFM3K00
52015012810093969ERCE                       263212638M      M15ESPPAFM3K00
52015012810093969ERCE                       263212638M      M18ESPPAFM3K00
52015012810093969ERCE                       260561974M      M01EVAAAD47900
52015012810093969ERCE                       263212632M      M01EVTVAD6FW00
52015012810093969ERCE                       263212632M      M04EVTVAD6FW00
52015012810093969ERCE                       263212632M      M07EVTVAD6FW00
52015012810093969ERCE                       263212632M      M10EVTVAD6FW00
52015012810093969ERCE                       263174728W000002D02EWPPAD49A00
52015012810093969ERCE                       261689239M      M02E0PPAD56H00
52015012810093969ERCE                       261689239M      M05E0PPAD56H00
52015012810093969ERCE                       263212632M      M02E3TVAD47N00
52015012810093969ERCE                       181239519M      M02E5TVAD47K00
52015012810093969ERCE                       181239519M      M03E6YZAD36500
52015012810093969ERCE                       263199075M      D01ELYZAGQQ300
52015012810093969ERCE                       181250731H000002D01ERFFAFND900
52015012810093969ERCE                       263078627M      M01EZAAAFND700
52015012810093969ERCE                       181250731H000002D01EZJKAFND500
52015012810093969ERCE                       181250731H000002D01EZTVAFND600
52015012810093969ERCE                       261632359M      M02E3TVAFND300
52015012810093969ERCE                       263328818W000002D01E5JKAFND400
52015012810093969ERCE                       261092761M      D01PAJKAHWFF00
52015012810093969ERCE                       261092761M      D01PC34AHWDY00
52015012810093969ERCE                       181250734H000003D01PFFFAHWDY00
52015012810093969ERCE                       181250735M      D01PFPPAHWD300
52015012810093969ERCE                       263328819M      D01PGTVAHWD200
52015012810093969ERCE                       262194387M      M02PHYZAHWD800
52015012810093969ERCE                       262194387M      M05PHYZAHWD800
52015012810093969ERCE                       181250735H000002D01PJPPAHWDN00
52015012810093969ERCE                       261650328M      M01PKJKAHWD200
52015012810093969ERCE                       262194387M      M01PNPPAGMRB00
52015012810093969ERCE                       261632361M      M02PPAAAGMRC00
52015012810093969ERCE                       261632361M      M05PPAAAGMRC00
52015012810093969ERCE                       262194387M      M01PPAAAGMRG00
52015012810093969ERCE                       261632359M      M02PPYZAGMRF00
52015012810093969ERCE                       261632932M      M01PQAAAGMRB00
52015012810093969ERCE                       261632359M      M01PSPPAGMQ400
52015012810093969ERCE                       263184204M      M01PJFFAHWG200
52015012810093969ERCE                       260553562M      M03PMJKAHWGY00
52015012810093969ERCE                       260553562M      M06PMJKAHWGY00
52015012810093969ERCE                       260553562M      M09PMJKAHWGY00
52015012810093969ERCE                       260553562M      M12PMJKAHWGY00
52015012810093969ERCE                       263184204M      M01PT34AGMS600
52015012810093969ERCE                       262295535M      M01PVTVAGMSY00
52015012810093969ERCE                       181250738H000002D01PWFFAGMSS00
